
2020-12-28 14:32:19,966: 'p'
2020-12-28 14:32:20,155: 'r'
2020-12-28 14:32:20,294: 'i'
2020-12-28 14:32:20,507: 'n'
2020-12-28 14:32:20,758: 't'
2020-12-28 14:32:24,334: Key.shift_r
2020-12-28 14:32:24,559: '('
2020-12-28 14:32:25,505: Key.shift_r
2020-12-28 14:32:25,745: '"'
2020-12-28 14:32:26,363: Key.shift
2020-12-28 14:32:26,438: 'T'
2020-12-28 14:32:26,675: 'h'
2020-12-28 14:32:26,815: 'e'
2020-12-28 14:32:26,999: Key.space
2020-12-28 14:32:27,270: 'a'
2020-12-28 14:32:27,584: 'c'
2020-12-28 14:32:27,898: 't'
2020-12-28 14:32:28,165: 'u'
2020-12-28 14:32:28,328: 'a'
2020-12-28 14:32:28,602: 'l'
2020-12-28 14:32:31,412: Key.space
2020-12-28 14:32:31,622: 'n'
2020-12-28 14:32:31,824: 'u'
2020-12-28 14:32:32,050: 'm'
2020-12-28 14:32:32,278: 'b'
2020-12-28 14:32:32,393: 'e'
2020-12-28 14:32:32,567: 'r'
2020-12-28 14:32:32,630: Key.space
2020-12-28 14:32:32,919: 'i'
2020-12-28 14:32:33,068: 's'
2020-12-28 14:32:33,212: Key.space
2020-12-28 14:32:33,677: 's'
2020-12-28 14:32:33,852: 'a'
2020-12-28 14:32:33,946: 'm'
2020-12-28 14:32:34,155: 'l'
2020-12-28 14:32:34,307: 'l'
2020-12-28 14:32:34,407: 'e'
2020-12-28 14:32:34,608: 'r'
2020-12-28 14:32:42,730: Key.backspace
2020-12-28 14:32:42,907: Key.backspace
2020-12-28 14:32:43,044: Key.backspace
2020-12-28 14:32:43,197: Key.backspace
2020-12-28 14:32:43,349: Key.backspace
2020-12-28 14:32:43,924: Key.backspace
2020-12-28 14:32:44,292: 'm'
2020-12-28 14:32:44,555: 'a'
2020-12-28 14:32:44,768: 'l'
2020-12-28 14:32:44,919: 'l'
2020-12-28 14:32:45,043: 'e'
2020-12-28 14:32:45,250: 'r'
2020-12-28 14:32:49,049: Key.shift_r
2020-12-28 14:32:49,150: '!'
2020-12-28 14:32:51,530: Key.right
2020-12-28 14:32:51,797: Key.right
2020-12-28 14:32:54,858: Key.enter
2020-12-28 14:32:55,616: Key.backspace
2020-12-28 14:32:56,433: 'e'
2020-12-28 14:32:56,612: 'l'
2020-12-28 14:32:56,698: 's'
2020-12-28 14:32:56,899: 'e'
2020-12-28 14:32:57,213: Key.shift_r
2020-12-28 14:32:57,381: ':'
2020-12-28 14:33:01,360: Key.enter
2020-12-28 14:33:02,216: 'p'
2020-12-28 14:33:02,405: 'r'
2020-12-28 14:33:02,556: 'i'
2020-12-28 14:33:02,770: 'n'
2020-12-28 14:33:02,895: 't'
2020-12-28 14:33:04,581: Key.shift_r
2020-12-28 14:33:04,721: '('
2020-12-28 14:33:08,084: Key.shift_r
2020-12-28 14:33:08,261: '('
2020-12-28 14:33:09,015: Key.backspace
2020-12-28 14:33:09,840: Key.shift_r
2020-12-28 14:33:10,226: '"'
2020-12-28 14:33:10,919: Key.shift
2020-12-28 14:33:11,007: 'T'
2020-12-28 14:33:11,233: 'h'
2020-12-28 14:33:11,360: 'e'
2020-12-28 14:33:11,614: Key.space
2020-12-28 14:33:11,777: 'a'
2020-12-28 14:33:11,978: 'c'
2020-12-28 14:33:12,203: 't'
2020-12-28 14:33:12,331: 'u'
2020-12-28 14:33:12,521: 'a'
2020-12-28 14:33:12,684: 'l'
2020-12-28 14:33:12,959: Key.space
2020-12-28 14:33:13,490: 'n'
2020-12-28 14:33:13,743: 'u'
2020-12-28 14:33:13,989: 'm'
2020-12-28 14:33:14,202: 'b'
2020-12-28 14:33:14,330: 'e'
2020-12-28 14:33:14,520: 'r'
2020-12-28 14:33:14,556: Key.space
2020-12-28 14:33:14,784: 'i'
2020-12-28 14:33:14,884: 's'
2020-12-28 14:33:21,073: Key.space
2020-12-28 14:33:21,375: 'l'
2020-12-28 14:33:21,451: 'a'
2020-12-28 14:33:21,668: 'r'
2020-12-28 14:33:21,896: 'g'
2020-12-28 14:33:21,958: 'e'
2020-12-28 14:33:22,120: 'r'
2020-12-28 14:33:23,808: Key.shift_r
2020-12-28 14:33:24,324: '!'
2020-12-28 14:33:31,908: Key.space
2020-12-28 14:33:32,183: Key.enter
2020-12-28 14:33:33,629: Key.backspace
2020-12-28 14:33:34,209: Key.backspace
2020-12-28 14:33:34,623: Key.backspace
2020-12-28 14:33:35,015: Key.backspace
2020-12-28 14:33:36,746: Key.enter
2020-12-28 14:33:37,412: 'p'
2020-12-28 14:33:37,746: 'r'
2020-12-28 14:33:37,908: 'i'
2020-12-28 14:33:38,122: 'n'
2020-12-28 14:33:38,260: 't'
2020-12-28 14:33:47,413: Key.shift_r
2020-12-28 14:33:47,897: '('
2020-12-28 14:33:49,703: 'f'
2020-12-28 14:33:50,108: Key.shift_r
2020-12-28 14:33:50,268: '"'
2020-12-28 14:33:53,123: Key.shift
2020-12-28 14:33:53,399: 'Y'
2020-12-28 14:33:53,739: 'o'
2020-12-28 14:33:53,981: 'u'
2020-12-28 14:33:54,305: Key.space
2020-12-28 14:33:54,657: 'n'
2020-12-28 14:33:54,934: 'e'
2020-12-28 14:33:55,111: 'e'
2020-12-28 14:33:55,311: 'd'
2020-12-28 14:33:55,486: 'e'
2020-12-28 14:33:55,676: 'd'
2020-12-28 14:33:58,273: Key.space
2020-12-28 14:33:59,353: Key.shift_r
2020-12-28 14:33:59,516: '{'
2020-12-28 14:34:01,817: 't'
2020-12-28 14:34:01,997: 'r'
2020-12-28 14:34:02,199: 'i'
2020-12-28 14:34:02,299: 'e'
2020-12-28 14:34:02,509: 's'
2020-12-28 14:34:03,491: Key.shift_r
2020-12-28 14:34:03,705: '}'
2020-12-28 14:34:05,776: 'b'
2020-12-28 14:34:06,875: Key.backspace
2020-12-28 14:34:07,216: Key.space
2020-12-28 14:34:07,916: 't'
2020-12-28 14:34:08,136: 'r'
2020-12-28 14:34:08,401: 'i'
2020-12-28 14:34:08,500: 'e'
2020-12-28 14:34:10,261: 's'
2020-12-28 14:34:11,404: Key.shift_r
2020-12-28 14:34:11,641: '!'
2020-12-28 14:34:37,902: 'i'
2020-12-28 14:34:38,089: 'm'
2020-12-28 14:34:38,321: 'p'
2020-12-28 14:34:38,499: 'o'
2020-12-28 14:34:38,710: 'r'
2020-12-28 14:34:39,176: 't'
2020-12-28 14:34:39,480: Key.space
2020-12-28 14:34:40,085: 's'
2020-12-28 14:34:40,277: 'o'
2020-12-28 14:34:40,351: 'c'
2020-12-28 14:34:40,516: 'k'
2020-12-28 14:34:40,604: 'e'
2020-12-28 14:34:40,803: 'r'
2020-12-28 14:34:42,074: Key.backspace
2020-12-28 14:34:42,454: 't'
2020-12-28 14:34:46,721: Key.enter
2020-12-28 14:34:47,653: 'i'
2020-12-28 14:34:47,878: 'm'
2020-12-28 14:34:48,141: 'p'
2020-12-28 14:34:48,358: 'o'
2020-12-28 14:34:48,584: 'r'
2020-12-28 14:34:48,794: 't'
2020-12-28 14:34:51,035: Key.space
2020-12-28 14:34:51,326: 't'
2020-12-28 14:34:51,428: 'h'
2020-12-28 14:34:51,608: 'r'
2020-12-28 14:34:51,795: 'e'
2020-12-28 14:34:51,894: 'e'
2020-12-28 14:34:52,196: 'a'
2020-12-28 14:34:52,385: 'd'
2020-12-28 14:34:52,993: 'i'
2020-12-28 14:34:53,235: 'n'
2020-12-28 14:34:53,346: 'g'
2020-12-28 14:34:53,863: '='
2020-12-28 14:34:54,383: Key.backspace
2020-12-28 14:34:54,546: Key.backspace
2020-12-28 14:34:54,698: Key.backspace
2020-12-28 14:34:54,860: Key.backspace
2020-12-28 14:34:55,010: Key.backspace
2020-12-28 14:34:55,161: Key.backspace
2020-12-28 14:34:55,312: Key.backspace
2020-12-28 14:34:56,080: 'a'
2020-12-28 14:34:56,282: 'd'
2020-12-28 14:34:56,415: 'i'
2020-12-28 14:34:56,626: 'n'
2020-12-28 14:34:56,699: 'g'
2020-12-28 14:35:00,620: Key.space
2020-12-28 14:35:00,832: Key.enter
2020-12-28 14:35:13,488: Key.enter
2020-12-28 14:35:13,704: Key.enter
2020-12-28 14:35:13,868: Key.enter
2020-12-28 14:35:13,969: Key.enter
2020-12-28 14:35:15,230: 'd'
2020-12-28 14:35:15,407: 'e'
2020-12-28 14:35:15,596: 'f'
2020-12-28 14:35:17,426: Key.space
2020-12-28 14:35:18,233: 't'
2020-12-28 14:35:18,396: 'r'
2020-12-28 14:35:18,615: 'o'
2020-12-28 14:35:18,968: 'j'
2020-12-28 14:35:19,092: 'a'
2020-12-28 14:35:19,242: 'n'
2020-12-28 14:35:21,777: Key.shift_r
2020-12-28 14:35:21,891: '('
2020-12-28 14:35:22,269: Key.shift_r
2020-12-28 14:35:22,370: ':'
2020-12-28 14:35:23,399: Key.backspace
2020-12-28 14:35:24,105: Key.right
2020-12-28 14:35:24,775: Key.shift_r
2020-12-28 14:35:24,899: ':'
2020-12-28 14:35:27,155: Key.enter
2020-12-28 14:35:33,209: Key.shift
2020-12-28 14:35:33,284: 'H'
2020-12-28 14:35:33,663: 'O'
2020-12-28 14:35:33,879: 'S'
2020-12-28 14:35:34,079: 'T'
2020-12-28 14:35:37,559: '='
2020-12-28 14:35:38,364: Key.backspace
2020-12-28 14:35:38,762: Key.space
2020-12-28 14:35:39,418: '='
2020-12-28 14:35:40,085: Key.space
2020-12-28 14:35:42,420: "'"
2020-12-28 14:36:55,804: Key.enter
2020-12-28 14:36:58,625: Key.shift
2020-12-28 14:36:58,676: 'P'
2020-12-28 14:36:58,877: 'O'
2020-12-28 14:36:59,164: 'R'
2020-12-28 14:36:59,364: 'T'
2020-12-28 14:37:00,515: Key.space
2020-12-28 14:37:00,896: '='
2020-12-28 14:37:01,434: Key.space
2020-12-28 14:37:04,613: '9'
2020-12-28 14:37:04,750: '0'
2020-12-28 14:37:04,890: '9'
2020-12-28 14:37:04,965: '0'
2020-12-28 14:37:11,954: Key.enter
2020-12-28 14:37:13,831: Key.enter
2020-12-28 14:37:14,234: 's'
2020-12-28 14:37:14,459: 'o'
2020-12-28 14:37:14,547: 'c'
2020-12-28 14:37:14,700: 'k'
2020-12-28 14:37:14,839: 'e'
2020-12-28 14:37:15,684: 'y'
2020-12-28 14:37:16,664: Key.backspace
2020-12-28 14:37:16,892: 't'
2020-12-28 14:37:18,706: Key.space
2020-12-28 14:37:19,878: '='
2020-12-28 14:37:20,794: Key.space
2020-12-28 14:37:23,639: Key.backspace
2020-12-28 14:37:23,782: Key.backspace
2020-12-28 14:37:23,921: Key.backspace
2020-12-28 14:37:24,072: Key.backspace
2020-12-28 14:37:24,246: Key.backspace
2020-12-28 14:37:24,359: Key.backspace
2020-12-28 14:37:24,523: Key.backspace
2020-12-28 14:37:24,687: Key.backspace
2020-12-28 14:37:25,052: Key.backspace
2020-12-28 14:37:26,060: 'c'
2020-12-28 14:37:26,178: 'l'
2020-12-28 14:37:26,384: 'i'
2020-12-28 14:37:26,624: 'e'
2020-12-28 14:37:26,800: 'n'
2020-12-28 14:37:26,901: 't'
2020-12-28 14:37:27,039: Key.space
2020-12-28 14:37:28,136: '='
2020-12-28 14:37:28,410: Key.space
2020-12-28 14:37:28,939: 's'
2020-12-28 14:37:29,129: 'o'
2020-12-28 14:37:29,217: 'c'
2020-12-28 14:37:29,418: 'k'
2020-12-28 14:37:29,582: 'e'
2020-12-28 14:37:29,848: 't'
2020-12-28 14:37:30,076: '.'
2020-12-28 14:37:32,919: 's'
2020-12-28 14:37:33,093: 'o'
2020-12-28 14:37:33,207: 'c'
2020-12-28 14:37:33,369: 'k'
2020-12-28 14:37:33,535: 'e'
2020-12-28 14:37:33,773: 't'
2020-12-28 14:37:37,644: Key.shift_r
2020-12-28 14:37:37,718: '('
2020-12-28 14:37:38,653: 's'
2020-12-28 14:37:38,865: 'o'
2020-12-28 14:37:38,968: 'c'
2020-12-28 14:37:39,131: 'k'
2020-12-28 14:37:39,308: 'e'
2020-12-28 14:37:41,228: 't'
2020-12-28 14:37:41,529: '.'
2020-12-28 14:37:41,935: Key.shift
2020-12-28 14:37:42,023: 'A'
2020-12-28 14:37:42,338: 'F'
2020-12-28 14:37:44,682: Key.shift
2020-12-28 14:37:45,037: '_'
2020-12-28 14:37:46,575: Key.shift
2020-12-28 14:37:46,828: 'Y'
2020-12-28 14:37:47,371: Key.backspace
2020-12-28 14:37:47,771: 'T'
2020-12-28 14:37:48,051: 'N'
2020-12-28 14:37:48,229: 'E'
2020-12-28 14:37:48,392: 'T'
2020-12-28 14:37:50,826: ','
2020-12-28 14:37:51,106: Key.space
2020-12-28 14:37:53,338: 's'
2020-12-28 14:37:53,501: 'o'
2020-12-28 14:37:53,628: 'c'
2020-12-28 14:37:53,803: 'k'
2020-12-28 14:37:53,991: 'e'
2020-12-28 14:37:54,247: 't'
2020-12-28 14:37:56,665: '.'
2020-12-28 14:37:57,069: Key.shift
2020-12-28 14:37:57,181: 'S'
2020-12-28 14:37:57,395: 'O'
2020-12-28 14:37:57,620: 'C'
2020-12-28 14:37:57,771: 'K'
2020-12-28 14:38:00,036: Key.shift
2020-12-28 14:38:00,155: '_'
2020-12-28 14:38:00,554: Key.shift
2020-12-28 14:38:00,745: 'S'
2020-12-28 14:38:00,934: 't'
2020-12-28 14:38:01,136: 'r'
2020-12-28 14:38:01,361: 'e'
2020-12-28 14:38:02,118: Key.backspace
2020-12-28 14:38:02,296: Key.backspace
2020-12-28 14:38:02,470: Key.backspace
2020-12-28 14:38:02,862: Key.shift
2020-12-28 14:38:03,086: 'T'
2020-12-28 14:38:03,316: 'R'
2020-12-28 14:38:03,503: 'E'
2020-12-28 14:38:04,321: 'A'
2020-12-28 14:38:04,684: 'M'
2020-12-28 14:38:07,946: Key.enter
2020-12-28 14:38:10,590: Key.backspace
2020-12-28 14:38:11,257: Key.backspace
2020-12-28 14:38:11,693: Key.backspace
2020-12-28 14:38:12,665: Key.right
2020-12-28 14:38:12,976: Key.enter
2020-12-28 14:38:15,035: 'c'
2020-12-28 14:38:15,173: 'l'
2020-12-28 14:38:15,376: 'i'
2020-12-28 14:38:15,601: 'n'
2020-12-28 14:38:16,285: Key.backspace
2020-12-28 14:38:16,924: 'e'
2020-12-28 14:38:17,113: 'n'
2020-12-28 14:38:17,265: 't'
2020-12-28 14:38:20,132: '.'
2020-12-28 14:38:20,401: 'c'
2020-12-28 14:38:20,552: 'o'
2020-12-28 14:38:20,799: 'n'
2020-12-28 14:38:20,938: 'n'
2020-12-28 14:38:21,026: 'e'
2020-12-28 14:38:21,251: 'c'
2020-12-28 14:38:21,505: 't'
2020-12-28 14:38:24,993: Key.shift_r
2020-12-28 14:38:25,157: '('
2020-12-28 14:38:31,514: Key.shift_r
2020-12-28 14:38:31,605: '('
2020-12-28 14:38:32,259: Key.shift
2020-12-28 14:38:32,344: 'H'
2020-12-28 14:38:32,588: 'O'
2020-12-28 14:38:32,739: 'S'
2020-12-28 14:38:32,973: 'T'
2020-12-28 14:38:36,057: ','
2020-12-28 14:38:36,383: Key.space
2020-12-28 14:38:36,815: Key.shift
2020-12-28 14:38:37,063: 'P'
2020-12-28 14:38:37,454: 'O'
2020-12-28 14:38:38,270: 'R'
2020-12-28 14:38:38,527: 'T'
2020-12-28 14:38:43,980: Key.enter
2020-12-28 14:38:54,110: Key.enter
2020-12-28 14:38:54,878: 'w'
2020-12-28 14:38:54,984: 'h'
2020-12-28 14:38:55,201: 'i'
2020-12-28 14:38:55,391: 'l'
2020-12-28 14:38:55,465: 'e'
2020-12-28 14:38:57,253: Key.space
2020-12-28 14:38:58,358: 't'
2020-12-28 14:38:58,495: 'r'
2020-12-28 14:38:58,651: 'u'
2020-12-28 14:38:58,752: 'e'
2020-12-28 14:39:02,641: Key.backspace
2020-12-28 14:39:03,700: Key.backspace
2020-12-28 14:39:03,839: Key.backspace
2020-12-28 14:39:04,113: Key.backspace
2020-12-28 14:39:04,616: Key.shift
2020-12-28 14:39:04,720: 'T'
2020-12-28 14:39:04,984: 'r'
2020-12-28 14:39:05,047: 'u'
2020-12-28 14:39:05,182: 'e'
2020-12-28 14:39:07,252: Key.shift_r
2020-12-28 14:39:07,543: ':'
2020-12-28 14:39:07,858: Key.enter
2020-12-28 14:39:08,674: 's'
2020-12-28 14:39:08,879: 'e'
2020-12-28 14:39:09,080: 'r'
2020-12-28 14:39:09,329: 'v'
2020-12-28 14:39:09,417: 'e'
2020-12-28 14:39:09,593: 'r'
2020-12-28 14:39:11,992: Key.shift
2020-12-28 14:39:12,104: '_'
2020-12-28 14:39:12,632: 'c'
2020-12-28 14:39:12,762: 'o'
2020-12-28 14:39:13,013: 'm'
2020-12-28 14:39:13,165: 'm'
2020-12-28 14:39:13,303: 'a'
